InvoiceLineId,InvoiceId,CustomerId,UnitPrice,Quantity,TrackName,Composer,Milliseconds,Bytes,GenreName,AlbumTitle,ArtistName
1151,213,27,0.99,1,Symphony No. 2: III. Allegro vivace,Kurt Weill,376510,6129146,Classical,Weill: The Seven Deadly Sins,Kent Nagano and Orchestre de l'Opéra de Lyon
1152,213,27,0.99,1,"Metopes, Op. 29: Calypso",Karol Szymanowski,333669,5548755,Classical,"Szymanowski: Piano Works, Vol. 1",Martin Roscoe
1153,214,33,0.99,1,Pini Di Roma (Pinien Von Rom) \ I Pini Della Via Appia,,286741,4718950,Classical,Respighi:Pines of Rome,Eugene Ormandy
1154,214,33,0.99,1,Balls to the Wall,,342562,5510424,Rock,Balls to the Wall,Accept
1155,214,33,0.99,1,Inject The Venom,"Angus Young, Malcolm Young, Brian Johnson",210834,6852860,Rock,For Those About To Rock We Salute You,AC/DC
1156,214,33,0.99,1,Spellbound,"Angus Young, Malcolm Young, Brian Johnson",270863,8817038,Rock,For Those About To Rock We Salute You,AC/DC
1157,214,33,0.99,1,Overdose,AC/DC,369319,12066294,Rock,Let There Be Rock,AC/DC
1158,214,33,0.99,1,What It Takes,"Steven Tyler, Joe Perry, Desmond Child",310622,10144730,Rock,Big Ones,Aerosmith
1159,214,33,0.99,1,Deuces Are Wild,"Steven Tyler, Jim Vallance",215875,7074167,Rock,Big Ones,Aerosmith
1160,214,33,0.99,1,All I Really Want,Alanis Morissette & Glenn Ballard,284891,9375567,Rock,Jagged Little Pill,Alanis Morissette
1161,214,33,0.99,1,You Learn,Alanis Morissette & Glenn Ballard,239699,7824837,Rock,Jagged Little Pill,Alanis Morissette
1162,215,42,0.99,1,Sea Of Sorrow,Jerry Cantrell,349831,11316328,Rock,Facelift,Alice In Chains
1163,215,42,0.99,1,Real Thing,"Jerry Cantrell, Layne Staley",243879,7937731,Rock,Facelift,Alice In Chains
1164,215,42,0.99,1,Falando De Amor,,219663,7121735,Jazz,Warner 25 Anos,Antônio Carlos Jobim
1165,215,42,0.99,1,The Unforgiven,Apocalyptica,322925,10422447,Metal,Plays Metallica By Four Cellos,Apocalyptica
1166,215,42,0.99,1,Like a Stone,Audioslave/Chris Cornell,294034,7059624,Rock,Audioslave,Audioslave
1167,215,42,0.99,1,The Last Remaining Light,Audioslave/Chris Cornell,317492,7622615,Rock,Audioslave,Audioslave
1168,215,42,0.99,1,Yesterday To Tomorrow,"Cornell, Commerford, Morello, Wilk",273763,8944205,Alternative & Punk,Out Of Exile,Audioslave
1169,215,42,0.99,1,C'Mon Everybody,Eddie Cochran/Jerry Capehart,140199,2247846,Rock And Roll,BackBeat Soundtrack,BackBeat
1170,215,42,0.99,1,"Spanish moss-""A sound portrait""-Spanish moss",Billy Cobham,248084,8217867,Jazz,The Best Of Billy Cobham,Billy Cobham
1171,215,42,0.99,1,All For You,,235833,7726948,Metal,Alcohol Fueled Brewtality Live! [Disc 1],Black Label Society
1172,215,42,0.99,1,The Begining... At Last,,365662,11965109,Metal,Alcohol Fueled Brewtality Live! [Disc 1],Black Label Society
1173,215,42,0.99,1,N.I.B.,,368770,12029390,Metal,Black Sabbath,Black Sabbath
1174,215,42,0.99,1,Snowblind,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",331676,10813386,Metal,Black Sabbath Vol. 4 (Remaster),Black Sabbath
1175,215,42,0.99,1,A Statistic,,6373,211997,Alternative & Punk,Body Count,Body Count
1176,216,56,0.99,1,Chemical Wedding,Roy Z,246177,8022764,Metal,Chemical Wedding,Bruce Dickinson
1177,217,57,0.99,1,The Tower,Roy Z,285257,9435693,Metal,Chemical Wedding,Bruce Dickinson
1178,217,57,0.99,1,Killing Floor,Adrian Smith,269557,8854240,Metal,Chemical Wedding,Bruce Dickinson
1179,218,59,0.99,1,Gates Of Urizen,Roy Z,265351,8627004,Metal,Chemical Wedding,Bruce Dickinson
1180,218,59,0.99,1,Trupets Of Jericho,Roy Z,359131,11820908,Metal,Chemical Wedding,Bruce Dickinson
1181,219,2,0.99,1,The Alchemist,Roy Z,509413,16545657,Metal,Chemical Wedding,Bruce Dickinson
1182,219,2,0.99,1,First Time I Met The Blues,Eurreal Montgomery,140434,4604995,Blues,The Best Of Buddy Guy - The Millenium Collection,Buddy Guy
1183,219,2,0.99,1,Stone Crazy,Buddy Guy,433397,14184984,Blues,The Best Of Buddy Guy - The Millenium Collection,Buddy Guy
1184,219,2,0.99,1,When My Left Eye Jumps,Al Perkins/Willie Dixon,235311,7685363,Blues,The Best Of Buddy Guy - The Millenium Collection,Buddy Guy
1185,220,6,0.99,1,My Time After Awhile,Robert Geddins/Ron Badger/Sheldon Feinberg,182491,6022698,Blues,The Best Of Buddy Guy - The Millenium Collection,Buddy Guy
1186,220,6,0.99,1,Prenda Minha,Tradicional,99369,3225364,Latin,Prenda Minha,Caetano Veloso
1187,220,6,0.99,1,"Texto ""Verdade Tropical""",Caetano Veloso,84088,2752161,Latin,Prenda Minha,Caetano Veloso
1188,220,6,0.99,1,Carolina,Chico Buarque,181812,5924159,Latin,Prenda Minha,Caetano Veloso
1189,220,6,0.99,1,Linha Do Equador,Caetano Veloso - Djavan,299337,10003747,Latin,Prenda Minha,Caetano Veloso
1190,220,6,0.99,1,Vida Boa,Fausto Nilo - Armandinho,281730,9411272,Latin,Prenda Minha,Caetano Veloso
1191,221,12,0.99,1,Vai Passar,,369763,12359161,Latin,Minha Historia,Chico Buarque
1192,221,12,0.99,1,Morena De Angola,,186801,6373932,Latin,Minha Historia,Chico Buarque
1193,221,12,0.99,1,Meu Caro Amigo,,260257,8778172,Latin,Minha Historia,Chico Buarque
1194,221,12,0.99,1,Mateus Enter,Chico Science,33149,1103013,Latin,Afrociberdelia,Chico Science & Nação Zumbi
1195,221,12,0.99,1,Samba Do Lado,Chico Science,227317,7541688,Latin,Afrociberdelia,Chico Science & Nação Zumbi
1196,221,12,0.99,1,Um Satélite Na Cabeça,Chico Science,126615,4272821,Latin,Afrociberdelia,Chico Science & Nação Zumbi
1197,221,12,0.99,1,Amor De Muito,Chico Science,175333,5881293,Latin,Afrociberdelia,Chico Science & Nação Zumbi
1198,221,12,0.99,1,Banditismo Por Uma Questa,,243644,8147224,Latin,Da Lama Ao Caos,Chico Science & Nação Zumbi
1199,221,12,0.99,1,Maracatu De Tiro Certeiro,,88868,2901397,Latin,Da Lama Ao Caos,Chico Science & Nação Zumbi
1200,222,21,0.99,1,Soldado Da Paz,Herbert Vianna,194220,6455080,Reggae,Acústico MTV [Live],Cidade Negra
1201,222,21,0.99,1,Pensamento,Bino Farias/Da Gamma/Lazão/Rás Bernard,173008,5748424,Reggae,Acústico MTV [Live],Cidade Negra
1202,222,21,0.99,1,Falar A Verdade,Bino/Da Gama/Ras Bernardo,244950,8189093,Reggae,Cidade Negra - Hits,Cidade Negra
1203,222,21,0.99,1,Eu Também Quero Beijar,Fausto Nilo/Moraes Moreira/Pepeu Gomes,211147,7029400,Reggae,Cidade Negra - Hits,Cidade Negra
1204,222,21,0.99,1,Felicidade Urgente,,266605,8873358,Latin,Na Pista,Cláudio Zoli
1205,222,21,0.99,1,Levada do Amor (Ailoviu),Luiz Wanderley/Paulo Levi,190093,6457752,Pop,Axé Bahia 2001,Various Artists
1206,222,21,0.99,1,Communication Breakdown,Jimmy Page/John Bonham/John Paul Jones,192653,6287257,Rock,BBC Sessions [Disc 1] [Live],Led Zeppelin
1207,222,21,0.99,1,I Can't Quit You Baby(2),Willie Dixon,380551,12377615,Rock,BBC Sessions [Disc 1] [Live],Led Zeppelin
1208,222,21,0.99,1,Advance Romance,Frank Zappa,677694,22080051,Rock,Bongo Fury,Frank Zappa & Captain Beefheart
1209,222,21,0.99,1,Camisa Verde 2001,,283454,9633755,Soundtrack,Carnaval 2001,Various Artists
1210,222,21,0.99,1,Mas Que Nada,Jorge Ben,248398,8255254,Latin,Chill: Brazil (Disc 1),Marcos Valle
1211,222,21,0.99,1,Mistério da Raça,Luiz Melodia/Ricardo Augusto,184320,6191752,Latin,Chill: Brazil (Disc 1),Marcos Valle
1212,222,21,0.99,1,Tarde Em Itapoã,Vários,313704,10344491,Latin,Chill: Brazil (Disc 2),Antônio Carlos Jobim
1213,222,21,0.99,1,Um Jantar Pra Dois,Vários,237714,7819755,Latin,Chill: Brazil (Disc 2),Antônio Carlos Jobim
1214,223,35,0.99,1,Whiskey In The Jar,Traditional,305005,9943129,Metal,Garage Inc. (Disc 1),Metallica
1215,224,36,0.99,1,Tuesday's Gone,Collins/Van Zandt,545750,17900787,Metal,Garage Inc. (Disc 1),Metallica
1216,224,36,0.99,1,The More I See,Molaney/Morris/Roberts/Wainwright,287973,9378873,Metal,Garage Inc. (Disc 1),Metallica
1217,225,38,0.99,1,Under Pressure,Queen & David Bowie,236617,7739042,Rock,Greatest Hits II,Queen
1218,225,38,0.99,1,I Want It All,Queen,241684,7876564,Rock,Greatest Hits II,Queen
1219,226,40,0.99,1,Innuendo,Queen,387761,12664591,Rock,Greatest Hits II,Queen
1220,226,40,0.99,1,Breakthru,Queen,249234,8150479,Rock,Greatest Hits II,Queen
1221,226,40,0.99,1,Headlong,Queen,273057,8921404,Rock,Greatest Hits II,Queen
1222,226,40,0.99,1,I'm Going Slightly Mad,Queen,248032,8192339,Rock,Greatest Hits II,Queen
1223,227,44,0.99,1,The Show Must Go On,Queen,263784,8526760,Rock,Greatest Hits II,Queen
1224,227,44,0.99,1,Hard Luck Woman,Paul Stanley,216032,7109267,Rock,Greatest Kiss,Kiss
1225,227,44,0.99,1,Goin' Blind,"Gene Simmons, S. Coronel",216215,7045314,Rock,Greatest Kiss,Kiss
1226,227,44,0.99,1,I Was Made For Loving You,"Paul Stanley, Vincent Poncia, Desmond Child",271360,9018078,Rock,Greatest Kiss,Kiss
1227,227,44,0.99,1,Beth,"S. Penridge, Bob Ezrin, Peter Criss",166974,5360574,Rock,Greatest Kiss,Kiss
1228,227,44,0.99,1,Plaster Caster,Gene Simmons,207333,6801116,Rock,Greatest Kiss,Kiss
1229,228,50,0.99,1,Playtime,,273580,9070880,Jazz,Heart of the Night,Spyro Gyra
1230,228,50,0.99,1,J Squared,,288757,9480777,Jazz,Heart of the Night,Spyro Gyra
1231,228,50,0.99,1,Basket Case,Billie Joe Armstrong -Words Green Day -Music,181629,5951736,Alternative & Punk,International Superhits,Green Day
1232,228,50,0.99,1,Jaded,Billie Joe Armstrong -Words Green Day -Music,90331,2950224,Alternative & Punk,International Superhits,Green Day
1233,228,50,0.99,1,Nice Guys Finish Last,Billie Joe Armstrong -Words Green Day -Music,170187,5604618,Alternative & Punk,International Superhits,Green Day
1234,228,50,0.99,1,River Song,David Coverdale,439510,14359478,Rock,Into The Light,David Coverdale
1235,228,50,0.99,1,Living On Love,Bossi/David Coverdale/Earl Slick,391549,12785876,Rock,Into The Light,David Coverdale
1236,228,50,0.99,1,Não Dá Mais Pra Segurar (Explode Coração),,219768,7083012,Latin,Meus Momentos,Gonzaguinha
1237,228,50,0.99,1,Eu Apenas Queria Que Voçê Soubesse,,155637,5130056,Latin,Meus Momentos,Gonzaguinha
1238,229,59,0.99,1,Um Indio,,195944,6453213,Latin,Minha Historia,Chico Buarque
1239,229,59,0.99,1,Fora Da Ordem,,354011,11746781,Latin,Minha Historia,Chico Buarque
1240,229,59,0.99,1,Chão De Estrelas,Orestes Barbosa-Sílvio Caldas,284813,9433620,Alternative & Punk,Minha História,Os Mutantes
1241,229,59,0.99,1,Stormbringer,Coverdale,277133,9050022,Rock,MK III The Final Concerts [Disc 1],Deep Purple
1242,229,59,0.99,1,Houses Of The Holy,Jimmy Page/Robert Plant,242494,7972503,Rock,Physical Graffiti [Disc 1],Led Zeppelin
1243,229,59,0.99,1,Mangueira,Bizuca/Clóvis Pê/Gilson Bernini/Marelo D'Aguia,298318,9999506,Latin,Sambas De Enredo 2001,Various Artists
1244,229,59,0.99,1,Love Of My Life,Carlos Santana & Dave Matthews,347820,11634337,Rock,Supernatural,Santana
1245,229,59,0.99,1,El Farol,Carlos Santana & KC Porter,291160,9599353,Rock,Supernatural,Santana
1246,229,59,0.99,1,Um Love,,181603,6095524,Latin,The Best of Ed Motta,Ed Motta
1247,229,59,0.99,1,Jeru,Miles Davis,193410,6222536,Jazz,The Essential Miles Davis [Disc 1],Miles Davis
1248,229,59,0.99,1,So What,Miles Davis,564009,18360449,Jazz,The Essential Miles Davis [Disc 1],Miles Davis
1249,229,59,0.99,1,Black Satin,Miles Davis,316682,10529483,Jazz,The Essential Miles Davis [Disc 2],Miles Davis
1250,229,59,0.99,1,Blue Rythm Fantasy,,348212,11204006,Jazz,Up An' Atom,Gene Krupa
1251,229,59,0.99,1,Bop Boogie,,189596,6093124,Jazz,Up An' Atom,Gene Krupa
1252,230,14,0.99,1,Onde Anda Você,,168437,5550356,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius
1253,231,15,0.99,1,Samba Da Volta,,170631,5676090,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius
1254,231,15,0.99,1,Canto De Ossanha,,204956,6771624,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius
1255,232,17,0.99,1,Formosa,,137482,4560873,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius
1256,232,17,0.99,1,Minha Namorada,,244297,7927967,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius
1257,233,19,0.99,1,Berimbau,,190667,6335548,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius
1258,233,19,0.99,1,Pot-Pourri N.º 2,,211748,6878359,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius
1259,233,19,0.99,1,Carta Ao Tom 74,,162560,5382354,Bossa Nova,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius
1260,233,19,0.99,1,Pela Luz dos Olhos Teus (Miúcha e Tom Jobim),,163970,5399626,Latin,Vozes do MPB,Various Artists
1261,234,23,0.99,1,Coração do Agreste (Fafá de Belém),,258194,8380320,Latin,Vozes do MPB,Various Artists
1262,234,23,0.99,1,Romaria (Renato Teixeira),,244793,8033885,Latin,Vozes do MPB,Various Artists
1263,234,23,0.99,1,Preciso Apender a Viver Só (Maysa),,143464,4642359,Latin,Vozes do MPB,Various Artists
1264,234,23,0.99,1,Bad Moon Rising,J. C. Fogerty,140146,4609835,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival
1265,234,23,0.99,1,Down On The Corner,J. C. Fogerty,164858,5521804,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival
1266,234,23,0.99,1,Up Around The Bend,J. C. Fogerty,162429,5368701,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival
1267,235,29,0.99,1,Hey Tonight,J. C. Fogerty,162847,5343807,Rock,"Chronicle, Vol. 1",Creedence Clearwater Revival
1268,235,29,0.99,1,Good Golly Miss Molly,J.C. Fogerty,163604,5348175,Rock,"Chronicle, Vol. 2",Creedence Clearwater Revival
1269,235,29,0.99,1,Don't Look Now,J.C. Fogerty,131918,4366455,Rock,"Chronicle, Vol. 2",Creedence Clearwater Revival
1270,235,29,0.99,1,It's Just A Thought,J.C. Fogerty,237374,7778319,Rock,"Chronicle, Vol. 2",Creedence Clearwater Revival
1271,235,29,0.99,1,Brasil,,243696,7911683,Latin,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller
1272,235,29,0.99,1,Meu Mundo Fica Completo (Com Você),,247771,8322240,Latin,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller
1273,235,29,0.99,1,Woman Of The World (Ao Vivo),,298919,9724145,Latin,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller
1274,235,29,0.99,1,Todo Amor Que Houver Nesta Vida,,227160,7420347,Latin,Cássia Eller - Sem Limite [Disc 1],Cássia Eller
1275,235,29,0.99,1,Socorro,,258586,8549393,Latin,Cássia Eller - Sem Limite [Disc 1],Cássia Eller
1276,236,38,0.99,1,I Need Love,Bolin/Coverdale,263836,8701064,Rock,Come Taste The Band,Deep Purple
1277,236,38,0.99,1,Into The Fire,"Blackmore, Gillan, Glover, Lord, Paice",210259,6849310,Rock,Deep Purple In Rock,Deep Purple
1278,236,38,0.99,1,No One Came,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",385880,12643813,Rock,Fireball,Deep Purple
1279,236,38,0.99,1,Hush,South,213054,6944928,Rock,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple
1280,236,38,0.99,1,Space Truckin',Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,272796,8981030,Rock,Machine Head,Deep Purple
1281,236,38,0.99,1,A Touch Away,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",276323,9098561,Rock,Purpendicular,Deep Purple
1282,236,38,0.99,1,Love Conquers All,"Blackmore, Glover, Turner",227186,7328516,Rock,Slaves And Masters,Deep Purple
1283,236,38,0.99,1,You Can't Do it Right (With the One You Love),D.Coverdale/G.Hughes/Glenn Hughes/R.Blackmore/Ritchie Blackmore,203755,6709579,Rock,Stormbringer,Deep Purple
1284,236,38,0.99,1,Ramshackle Man,roger glover,334445,10874679,Rock,The Battle Rages On,Deep Purple
1285,236,38,0.99,1,Two Steps Behind [Acoustic Version],,259787,8523388,Rock,Vault: Def Leppard's Greatest Hits,Def Leppard
1286,236,38,0.99,1,Rock Of Ages,,248424,8150318,Rock,Vault: Def Leppard's Greatest Hits,Def Leppard
1287,236,38,0.99,1,Outbreak,Jim Beard & Jon Herington,659226,21685807,Jazz,Outbreak,Dennis Chambers
1288,236,38,0.99,1,Álibi,,213237,6928434,Latin,Djavan Ao Vivo - Vol. 02,Djavan
1289,236,38,0.99,1,Oceano,Djavan,217338,7026441,Latin,Djavan Ao Vivo - Vol. 1,Djavan
1290,237,52,0.99,1,"Dois Pra Lá, Dois Pra Cá",,263026,8684639,Latin,Elis Regina-Minha História,Elis Regina
1291,238,53,0.99,1,Casa no Campo,,170788,5531841,Latin,Elis Regina-Minha História,Elis Regina
1292,238,53,0.99,1,Romaria,,242834,7968525,Latin,Elis Regina-Minha História,Elis Regina
1293,239,55,0.99,1,Me Deixas Louca,,214831,6888030,Latin,Elis Regina-Minha História,Elis Regina
1294,239,55,0.99,1,Saudosa Maloca,,278125,9059416,Latin,Elis Regina-Minha História,Elis Regina
1295,240,57,0.99,1,Madalena,,157387,5243721,Latin,Elis Regina-Minha História,Elis Regina
1296,240,57,0.99,1,Aprendendo A Jogar,,290664,9391041,Latin,Elis Regina-Minha História,Elis Regina
1297,240,57,0.99,1,Badge,Clapton/Harrison,163552,5322942,Blues,The Cream Of Clapton,Eric Clapton
1298,240,57,0.99,1,Sunshine Of Your Love,Bruce/Clapton,252891,8225889,Blues,The Cream Of Clapton,Eric Clapton
1299,241,2,0.99,1,Bell Bottom Blues,Clapton,304744,9946681,Blues,The Cream Of Clapton,Eric Clapton
1300,241,2,0.99,1,Swing Low Sweet Chariot,Clapton/Trad. Arr. Clapton,208143,6896288,Blues,The Cream Of Clapton,Eric Clapton
1301,241,2,0.99,1,Let It Grow,Clapton,297064,9742568,Blues,The Cream Of Clapton,Eric Clapton
1302,241,2,0.99,1,Before You Accuse Me,Eugene McDaniel,224339,7456807,Blues,Unplugged,Eric Clapton
1303,241,2,0.99,1,Nobody Knows You When You're Down & Out,Jimmy Cox,231836,7669922,Blues,Unplugged,Eric Clapton
1304,241,2,0.99,1,Alberta,Traditional,222406,7412975,Blues,Unplugged,Eric Clapton
1305,242,8,0.99,1,Stripsearch,Jon Hudson/Mike Bordin/Mike Patton,270106,8861119,Alternative & Punk,Album Of The Year,Faith No More
1306,242,8,0.99,1,She Loves Me Not,Bill Gould/Mike Bordin/Mike Patton,209867,6887544,Alternative & Punk,Album Of The Year,Faith No More
1307,242,8,0.99,1,Caffeine,,267937,8747367,Alternative & Punk,Angel Dust,Faith No More
1308,242,8,0.99,1,Kindergarten,,270680,8853647,Alternative & Punk,Angel Dust,Faith No More
1309,242,8,0.99,1,Easy,,185835,6073008,Alternative & Punk,Angel Dust,Faith No More
1310,242,8,0.99,1,Cuckoo For Caca,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",222902,7388369,Rock,King For A Day Fool For A Lifetime,Faith No More
1311,242,8,0.99,1,What A Day,"Mike Bordin, Billy Gould, Mike Patton",158275,5203430,Rock,King For A Day Fool For A Lifetime,Faith No More
1312,242,8,0.99,1,Falling To Pieces,Faith No More,316055,10333123,Alternative & Punk,The Real Thing,Faith No More
1313,242,8,0.99,1,Woodpecker From Mars,Faith No More,340532,11174250,Alternative & Punk,The Real Thing,Faith No More
1314,243,17,0.99,1,Zeca Violeiro,,143673,4781949,Latin,Deixa Entrar,Falamansa
1315,243,17,0.99,1,No Way Back,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",196675,6421400,Rock,In Your Honor [Disc 1],Foo Fighters
1316,243,17,0.99,1,Still,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",313182,10323157,Rock,In Your Honor [Disc 2],Foo Fighters
1317,243,17,0.99,1,Razor,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",293276,9721373,Rock,In Your Honor [Disc 2],Foo Fighters
1318,243,17,0.99,1,Overdrive,Foo Fighters,270550,8793187,Alternative & Punk,One By One,Foo Fighters
1319,243,17,0.99,1,My Hero,"Dave, Taylor, Nate, Chris",260101,8472365,Rock,The Colour And The Shape,Foo Fighters
1320,243,17,0.99,1,"New York, New York",fred ebb/john kander,206001,6707993,Easy Listening,My Way: The Best Of Frank Sinatra [Disc 1],Frank Sinatra
1321,243,17,0.99,1,My Kind Of Town,jimmy van heusen/sammy cahn,188499,6119915,Easy Listening,My Way: The Best Of Frank Sinatra [Disc 1],Frank Sinatra
1322,243,17,0.99,1,"Bad, Bad Leroy Brown",jim croce,169900,5548581,Easy Listening,My Way: The Best Of Frank Sinatra [Disc 1],Frank Sinatra
1323,243,17,0.99,1,Zambação,,301113,10030604,Latin,Roda De Funk,Funk Como Le Gusta
1324,243,17,0.99,1,Divirta-Se (Saindo Da Sua),,74919,2439206,Latin,Roda De Funk,Funk Como Le Gusta
1325,243,17,0.99,1,Assum Preto,Humberto Teixeira/Luiz Gonzaga,199653,6625000,Soundtrack,As Canções de Eu Tu Eles,Gilberto Gil
1326,243,17,0.99,1,Is This Love (Live),,295262,9819759,Latin,Quanta Gente Veio Ver (Live),Gilberto Gil
1327,243,17,0.99,1,Copacabana (Live),,289671,9673672,Latin,Quanta Gente Veio Ver (Live),Gilberto Gil
1328,244,31,0.99,1,Beira Mar,Gilberto Gil,295444,9597994,Latin,Unplugged,Eric Clapton
1329,245,32,0.99,1,Sampa,Gilberto Gil,225697,7469905,Latin,Unplugged,Eric Clapton
1330,245,32,0.99,1,Parabolicamará,Gilberto Gil,284943,9543435,Latin,Unplugged,Eric Clapton
1331,246,34,0.99,1,Expresso 2222,Gilberto Gil,284760,9690577,Latin,Unplugged,Eric Clapton
1332,246,34,0.99,1,Palco,Gilberto Gil,270550,9049901,Latin,Unplugged,Eric Clapton
1333,247,36,0.99,1,Sítio Do Pica-Pau Amarelo,Gilberto Gil,218070,7217955,Latin,Unplugged,Eric Clapton
1334,247,36,0.99,1,Faceless,Sully Erna,216006,6992417,Metal,Faceless,Godsmack
1335,247,36,0.99,1,Make Me Believe,Sully Erna,248607,8075050,Metal,Faceless,Godsmack
1336,247,36,0.99,1,Re-Align,Sully Erna,260884,8513891,Metal,Faceless,Godsmack
1337,248,40,0.99,1,I Am,Sully Erna,239516,7803270,Metal,Faceless,Godsmack
1338,248,40,0.99,1,Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home,Billie Joe Armstrong/Green Day,548336,17875209,Alternative & Punk,American Idiot,Green Day
1339,248,40,0.99,1,St. Jimmy,Green Day,175307,5716589,Alternative & Punk,American Idiot,Green Day
1340,248,40,0.99,1,Letterbomb,Green Day,246151,7980902,Alternative & Punk,American Idiot,Green Day
1341,248,40,0.99,1,Welcome to the Jungle,,273552,4538451,Rock,Appetite for Destruction,Guns N' Roses
1342,248,40,0.99,1,Mr. Brownstone,,228924,3816323,Rock,Appetite for Destruction,Guns N' Roses
1343,249,46,0.99,1,Anything Goes,,206400,3451891,Rock,Appetite for Destruction,Guns N' Roses
1344,249,46,0.99,1,Perfect Crime,,143637,2550030,Rock,Use Your Illusion I,Guns N' Roses
1345,249,46,0.99,1,The Garden,,322175,5438862,Rock,Use Your Illusion I,Guns N' Roses
1346,249,46,0.99,1,Civil War,Duff McKagan/Slash/W. Axl Rose,461165,15046579,Metal,Use Your Illusion II,Guns N' Roses
1347,249,46,0.99,1,Breakdown,W. Axl Rose,424960,13978284,Metal,Use Your Illusion II,Guns N' Roses
1348,249,46,0.99,1,Don't Cry,Izzy Stradlin'/W. Axl Rose,284238,9222458,Metal,Use Your Illusion II,Guns N' Roses
1349,249,46,0.99,1,L'Arc En Ciel De Miles,Kevin Robinson/Richard Bull,242390,8053997,Jazz,Blue Moods,Incognito
1350,249,46,0.99,1,Jacob's Ladder,Julian Crampton,367647,12201595,Jazz,Blue Moods,Incognito
1351,249,46,0.99,1,The Pilgrim,,307593,5172144,Rock,A Matter of Life and Death,Iron Maiden
1352,250,55,0.99,1,The Trooper,Steve Harris,235311,3766272,Metal,A Real Dead One,Iron Maiden
1353,250,55,0.99,1,Iron Maiden,Steve Harris,324623,5195776,Metal,A Real Dead One,Iron Maiden
1354,250,55,0.99,1,Bring Your Daughter... To The Slaughter,Bruce Dickinson,317727,5085184,Metal,A Real Live One,Iron Maiden
1355,250,55,0.99,1,Dream Of Mirrors,Janick Gers/Steve Harris,561162,22448256,Rock,Brave New World,Iron Maiden
1356,250,55,0.99,1,Dance Of Death,Janick Gers/Steve Harris,516649,20670727,Heavy Metal,Dance Of Death,Iron Maiden
1357,250,55,0.99,1,Afraid To Shoot Strangers,Steve Harris,416496,16664589,Rock,Fear Of The Dark,Iron Maiden
1358,250,55,0.99,1,Fear Of The Dark,Steve Harris,436976,17483789,Rock,Fear Of The Dark,Iron Maiden
1359,250,55,0.99,1,09 - Iron Maiden,Steve Harris,216058,5189891,Blues,Iron Maiden,Iron Maiden
1360,250,55,0.99,1,Purgatory,Steve Harris,200150,4804736,Heavy Metal,Killers,Iron Maiden
1361,250,55,0.99,1,Powerslave,,454974,10921567,Metal,Live After Death,Iron Maiden
1362,250,55,0.99,1,Die With Your Boots On,Adrian Smith/Bruce Dickinson/Steve Harris,314174,7542367,Heavy Metal,Live After Death,Iron Maiden
1363,250,55,0.99,1,The Evil That Men Do,,478145,11479913,Rock,Live At Donington 1992 (Disc 1),Iron Maiden
1364,250,55,0.99,1,Hallowed Be Thy Name,,447791,10751410,Rock,Live At Donington 1992 (Disc 2),Iron Maiden
1365,250,55,0.99,1,The Assassin,Steve Harris,258768,4141056,Metal,No Prayer For The Dying,Iron Maiden
1366,251,10,0.99,1,Aces High,Harris,269531,6472088,Metal,Powerslave,Iron Maiden
1367,252,11,0.99,1,2 Minutes To Midnight,Smith/Dickinson,359810,8638809,Metal,Powerslave,Iron Maiden
1368,252,11,0.99,1,Losfer Words,Steve Harris,252891,6074756,Metal,Powerslave,Iron Maiden
1369,253,13,0.99,1,Duelists,Steve Harris,366471,8800686,Metal,Powerslave,Iron Maiden
1370,253,13,0.99,1,Powerslave,Dickinson,407823,9791106,Metal,Powerslave,Iron Maiden
1371,254,15,0.99,1,Intro,,115931,4638848,Metal,Rock In Rio [CD1],Iron Maiden
